Season,M/W,Match,Y/M/D,Pool,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,2,Drozd Maksym,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,5,Plotnytskyi Oleh,C,OH,6,4,0,2,-,28.57,4,1,2,7,42.86,0,0,0,0,-,2,1,4,7,14.29,4,1,5,10,30,0,1,1,-100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,7,Synytsia Yurii,-,S,0,0,0,0,-,-16.67,0,0,1,1,0,0,1,1,2,-50,0,0,3,3,0,0,0,1,1,0,1,0,1,100,6,0,16,22,27.27
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,8,Teryomenko Dmytro,-,MB,4,4,0,0,-,18.18,4,0,3,7,57.14,0,1,0,1,-100,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,10,Semeniuk Yurii,-,MB,1,1,0,0,-,-22.22,1,0,0,1,100,0,2,2,4,-50,0,1,3,4,-25,0,1,0,1,-100,0,0,0,-,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,11,Kanaiev Dmytro,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,12,Yevstratov Serhii,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,13,Tupchii Vasyl,-,O,3,3,0,0,-,-8.33,3,0,3,6,50,0,2,1,3,-66.67,0,2,1,3,-66.67,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,14,Kovalov Illia,-,OH,1,1,0,0,-,50,1,0,1,2,50,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,1,0,1,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,16,Kucher Vitalii,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,17,Boiko Oleksandr,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,3,3,0,4,0,4,100,0,0,2,2,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,21,Kisiliuk Yevhenii,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 3,27,Shchurov Vladyslav,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,1,Poluian Tymofii,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,2,Drozd Maksym,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,5,Plotnytskyi Oleh,C,OH,6,5,0,1,-,12.5,5,2,5,12,25,0,1,0,1,-100,1,1,1,3,0,1,0,8,9,11.11,2,0,2,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,7,Synytsia Yurii,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,2,0,2,100,6,0,17,23,26.09
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,8,Teryomenko Dmytro,-,MB,4,3,1,0,-,44.44,3,0,0,3,100,1,0,2,3,33.33,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,10,Semeniuk Yurii,-,MB,1,1,0,0,-,-33.33,1,1,1,3,0,0,2,0,2,-100,0,1,3,4,-25,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,11,Kanaiev Dmytro,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,12,Yevstratov Serhii,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,13,Tupchii Vasyl,-,O,5,4,0,1,-,7.14,4,2,3,9,22.22,0,0,0,0,-,1,2,2,5,-20,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,14,Kovalov Illia,-,OH,3,2,1,0,-,20,2,0,1,3,66.67,1,0,0,1,100,0,1,5,6,-16.67,0,0,6,6,0,2,0,2,100,0,0,2,2,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,16,Kucher Vitalii,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,17,Boiko Oleksandr,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,6,0,6,100,0,0,2,2,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,21,Kisiliuk Yevhenii,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,Ukraine,China,3,1,25,25,23,25,-,19,22,25,19,-,SET 4,27,Shchurov Vladyslav,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,4,Li Lei,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,6,Yu Yuantai,-,OH,16,15,0,1,-,15.38,15,4,11,30,36.67,0,2,3,5,-40,1,2,14,17,-5.88,4,1,10,15,20,4,2,7,28.57,1,0,1,2,50
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,7,Yu Yaochen,C,S,2,1,1,0,-,-6.25,1,0,0,1,100,1,2,1,4,-25,0,1,10,11,-9.09,0,0,0,0,-,2,1,5,20,21,0,65,86,24.42
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,8,Guo Cheng,-,S,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,9,Li Yongzhen,-,MB,11,8,3,0,-,18.75,8,0,4,12,66.67,3,2,1,6,16.67,0,3,11,14,-21.43,1,0,3,4,25,2,1,3,33.33,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,14,Zhai Dejun,-,OH,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,16,Qu Zongshuai,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,14,3,10,27,40.74,5,2,10,30,0,0,6,6,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,20,Rao Shuhan,-,MB,5,4,0,1,-,0,4,0,3,7,57.14,0,5,6,11,-45.45,1,0,15,16,6.25,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,21,Miao Ruantong,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,22,Zhang Jingyin,-,OH,15,14,1,0,-,-4.17,14,7,7,28,25,1,7,1,9,-66.67,0,3,8,11,-27.27,4,2,24,30,6.67,7,1,9,66.67,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,25,Wen Zihua,-,O,6,6,0,0,-,-7.14,6,4,3,13,15.38,0,2,1,3,-66.67,0,2,10,12,-16.67,0,0,0,0,-,2,1,4,25,0,1,1,2,-50
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,ALL SETS,29,Dai Qingyao,-,OH,0,0,0,0,-,-27.27,0,2,6,8,-25,0,0,0,0,-,0,1,2,3,-33.33,0,0,0,0,-,0,1,1,-100,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,4,Li Lei,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,6,Yu Yuantai,-,OH,2,2,0,0,-,-8.33,2,1,4,7,14.29,0,2,0,2,-100,0,0,3,3,0,0,0,2,2,0,2,1,3,33.33,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,7,Yu Yaochen,C,S,0,0,0,0,-,-16.67,0,0,0,0,-,0,1,1,2,-50,0,0,4,4,0,0,0,0,0,-,2,0,2,100,3,0,18,21,14.29
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,8,Guo Cheng,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,9,Li Yongzhen,-,MB,4,2,2,0,-,33.33,2,0,1,3,66.67,2,1,0,3,33.33,0,0,3,3,0,1,0,3,4,25,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,14,Zhai Dejun,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,16,Qu Zongshuai,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,1,3,0,0,1,1,-100,0,0,2,2,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,20,Rao Shuhan,-,MB,1,1,0,0,-,0,1,0,0,1,100,0,1,1,2,-50,0,0,5,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,21,Miao Ruantong,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,22,Zhang Jingyin,-,OH,5,5,0,0,-,0,5,1,2,8,50,0,3,1,4,-75,0,1,2,3,-33.33,3,1,7,11,18.18,1,0,1,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,25,Wen Zihua,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 1,29,Dai Qingyao,-,OH,0,0,0,0,-,-37.5,0,2,4,6,-33.33,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,4,Li Lei,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,6,Yu Yuantai,-,OH,3,3,0,0,-,18.18,3,1,2,6,33.33,0,0,1,1,0,0,0,4,4,0,1,0,4,5,20,1,0,1,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,7,Yu Yaochen,C,S,2,1,1,0,-,50,1,0,0,1,100,1,0,0,1,100,0,0,2,2,0,0,0,0,0,-,0,1,2,-50,6,0,19,25,24
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,8,Guo Cheng,-,S,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,9,Li Yongzhen,-,MB,2,2,0,0,-,0,2,0,3,5,40,0,1,0,1,-100,0,1,3,4,-25,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,14,Zhai Dejun,-,OH,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,16,Qu Zongshuai,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,7,0,3,10,70,3,0,4,75,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,20,Rao Shuhan,-,MB,2,2,0,0,-,0,2,0,2,4,50,0,2,1,3,-66.67,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,21,Miao Ruantong,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,22,Zhang Jingyin,-,OH,6,5,1,0,-,0,5,3,1,9,22.22,1,1,0,2,0,0,2,0,2,-100,0,0,5,5,0,1,0,1,100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,25,Wen Zihua,-,O,1,1,0,0,-,-12.5,1,2,0,3,-33.33,0,0,0,0,-,0,0,5,5,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 2,29,Dai Qingyao,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 3,4,Li Lei,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 3,6,Yu Yuantai,-,OH,7,6,0,1,-,25,6,1,3,10,50,0,0,1,1,0,1,2,2,5,-20,1,0,4,5,20,0,0,0,-,0,0,1,1,0
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 3,7,Yu Yaochen,C,S,0,0,0,0,-,-25,0,0,0,0,-,0,1,0,1,-100,0,0,3,3,0,0,0,0,0,-,0,0,1,0,7,0,14,21,33.33
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 3,8,Guo Cheng,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,2,2023/7/28,Quarter_Finals,Doha,Qatar,China,Ukraine,1,3,19,22,25,19,-,25,25,23,25,-,SET 3,9,Li Yongzhen,-,MB,4,3,1,0,-,37.5,3,0,0,3,100,1,0,1,2,50,0,1,2,3,-33.33,0,0,0,0,-,2,0,2,100,0,0,0,0,-
